course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,Clean_title
633606,The Ultimate jQuery Course,https://www.udemy.com/essential-jquery-training/,True,20,1098,15,54,All Levels,2.5 hours,2015-11-13T19:37:48Z,Web Development,Ultimate jQuery Course
461176,Build an Advanced Single Page with Bootstrap & WordPress,https://www.udemy.com/single-page-design-with-bootstrap-css-html5-js-parallax/,True,95,481,75,77,Intermediate Level,6 hours,2015-04-08T16:23:36Z,Web Development,Build Advanced Single Page Bootstrap  WordPress
1030774,Master all PHP ideas 2017 to build any project,https://www.udemy.com/master-all-php-ideas-2017-to-build-any-project/,True,50,376,19,49,Beginner Level,3 hours,2017-02-12T17:54:34Z,Web Development,Master PHP ideas 2017 build project
221920,A Beginner's Guide to the Meteor JavaScript Framework,https://www.udemy.com/meteorjs/,True,50,898,132,40,Beginner Level,2 hours,2014-09-27T02:27:57Z,Web Development,Beginners Guide Meteor JavaScript Framework
372442,Create an E-commerce website without any coding,https://www.udemy.com/create-an-e-commerce-website-without-any-coding/,True,20,1393,40,9,All Levels,31 mins,2014-12-18T00:04:38Z,Web Development,Create Ecommerce website coding
851560,Learn To Build Apps Using Play Framework,https://www.udemy.com/learn-to-build-apps-using-play-framework/,True,40,434,69,23,All Levels,5.5 hours,2016-06-07T17:38:29Z,Web Development,Learn Build Apps Play Framework
755932,Introducing Ionic 2,https://www.udemy.com/introducing-ionic-2/,True,50,394,78,22,Beginner Level,1.5 hours,2016-02-08T20:43:47Z,Web Development,Introducing Ionic 2
1031620,Learn Laravel with Database Migration & Seeding & Faker,https://www.udemy.com/laravel-53-migra-migration-seeding-faker-tinker/,True,20,263,14,7,All Levels,1 hour,2017-01-09T16:39:16Z,Web Development,Learn Laravel Database Migration  Seeding  Faker
416738,Create a Client Network by Hosting WordPress Sites,https://www.udemy.com/create-a-client-network-by-hosting-wordpress-sites/,True,35,1061,8,17,Intermediate Level,1 hour,2015-03-02T21:42:06Z,Web Development,Create Client Network Hosting WordPress Sites
576108,Introduction to PHP Slim Microframework,https://www.udemy.com/introduction-to-php-slim-microframework/,True,20,1312,19,11,Intermediate Level,1 hour,2015-08-07T16:53:35Z,Web Development,Introduction PHP Slim Microframework
971022,ASP :basics for beginners,https://www.udemy.com/asp-basics-for-beginners/,True,35,764,7,8,All Levels,1 hour,2016-09-29T15:52:42Z,Web Development,ASP basics beginners
966794,"WordPress Development With NodeJS, Gulp, Composer & More",https://www.udemy.com/wordpress-development-with-nodejs-gulpjs-composer-sass-more/,True,25,289,30,30,Intermediate Level,4 hours,2016-10-25T13:47:26Z,Web Development,WordPress Development NodeJS Gulp Composer 
1200874,Become PHP Facebook Developer: Password-Less Authentication,https://www.udemy.com/php-facebook-developer-password-less-authentication/,True,195,4001,8,37,All Levels,4 hours,2017-05-07T19:30:36Z,Web Development,PHP Facebook Developer PasswordLess Authentication
780056,How To Create Your Very First Website With HTML and CSS,https://www.udemy.com/how-to-create-a-website-with-html-and-css/,True,100,5097,196,37,Beginner Level,2 hours,2016-04-09T01:56:01Z,Web Development,Create Website HTML CSS
1274210,Learn JSON for beginners with JavaScript,https://www.udemy.com/json-javascript-course/,True,200,3193,10,23,Beginner Level,1.5 hours,2017-06-30T17:40:02Z,Web Development,Learn JSON beginners JavaScript
615106,Ultimate guide to Social Media Web development integration ,https://www.udemy.com/ultimate-guide-to-social-media-web-development-integration/,True,200,11011,13,36,All Levels,2.5 hours,2015-09-20T18:13:38Z,Web Development,Ultimate guide Social Media Web development integration
1023196,A Complete Laravel basics from beginner to expert,https://www.udemy.com/learn-laravel-from-beginner-to-expert/,True,25,3492,61,12,All Levels,1.5 hours,2016-12-06T22:07:53Z,Web Development,Complete Laravel basics beginner expert
1249968,JQuery Basics - Learn JQuery From Scratch,https://www.udemy.com/jquery-basics-learn-jquery-from-scratch/,True,100,3559,24,18,Beginner Level,1 hour,2017-06-18T21:23:07Z,Web Development,JQuery Basics  Learn JQuery Scratch
565000,Learn MeteorJS By Building 10 Real World Projects,https://www.udemy.com/learn-meteorjs-by-building-10-real-world-projects/,True,50,2784,221,79,All Levels,15 hours,2015-07-28T17:23:14Z,Web Development,Learn MeteorJS Building 10 Real World Projects
760752,JavaScript Basics for Beginners Introduction to coding,https://www.udemy.com/learn-javascript-for-beginners-introduction-to-coding-course/,True,150,5495,52,18,Beginner Level,1.5 hours,2016-02-17T04:53:50Z,Web Development,JavaScript Basics Beginners Introduction coding
419318,AngularJS Masterclass - Deep Dive & Understand AngularJS,https://www.udemy.com/angularjs-masterclass/,True,100,2912,309,85,All Levels,6 hours,2015-03-04T22:52:26Z,Web Development,AngularJS Masterclass  Deep Dive  Understand AngularJS
482834,HTML5 for beginners,https://www.udemy.com/html-complete-html-course-for-beginners/,True,195,9687,59,59,Beginner Level,5 hours,2015-04-24T18:04:21Z,Web Development,HTML5 beginners
1090194,All in one HTML CSS and JQuery,https://www.udemy.com/all-in-one-html-css-and-jquery/,True,20,3444,35,16,All Levels,3 hours,2017-01-27T22:27:20Z,Web Development,HTML CSS JQuery
561136,Responsive Design with NEW Materialize,https://www.udemy.com/responsive-design-with-new-google-materialize/,True,75,12629,88,36,All Levels,1.5 hours,2015-07-23T20:03:45Z,Web Development,Responsive Design NEW Materialize
41356,Create a Responsive Business Website with WordPress,https://www.udemy.com/creating-a-business-website-with-a-responsive-design/,True,95,1659,73,38,All Levels,5.5 hours,2013-03-25T01:44:54Z,Web Development,Create Responsive Business Website WordPress
946310,PHP webservices,https://www.udemy.com/php-webservices/,True,30,1305,25,8,All Levels,34 mins,2016-08-31T16:41:53Z,Web Development,PHP webservices
661780,JavaScript Promises: Applications in ES6 and AngularJS,https://www.udemy.com/javascript-promises-applications-in-es6-and-angularjs/,True,75,651,52,20,Beginner Level,2.5 hours,2015-11-06T19:02:46Z,Web Development,JavaScript Promises Applications ES6 AngularJS
563020,Learn to build 20 websites and build 14 iOS9 apps with swift,https://www.udemy.com/learn-to-build-20-websites-and-build-14-ios9-apps-with-swift/,True,40,1926,9,458,All Levels,22.5 hours,2015-07-24T21:45:40Z,Web Development,Learn build 20 websites build 14 iOS9 apps swift
772224,Professional CSS Flexbox,https://www.udemy.com/css-flexbox/,True,35,396,130,21,Intermediate Level,43 mins,2016-04-07T23:21:42Z,Web Development,Professional CSS Flexbox
967410,XML :basics for beginners,https://www.udemy.com/xml-basics-for-beginners/,True,40,1062,12,11,All Levels,39 mins,2016-09-26T16:38:41Z,Web Development,XML basics beginners
1007766,How to create Paypal and Credit card Payment Buttons,https://www.udemy.com/how-to-create-paypal-and-credit-card-payment-buttons/,True,65,578,6,8,Beginner Level,1 hour,2016-11-17T20:57:25Z,Web Development,create Paypal Credit card Payment Buttons
837950,Customizr - Learn WordPress with the ultimate creative theme,https://www.udemy.com/wpcustomizrcourse/,False,Free,4735,81,69,Beginner Level,5 hours,2016-05-05T19:08:34Z,Web Development,Customizr  Learn WordPress ultimate creative theme
737468,How To Create a Local Wordpress Environment,https://www.udemy.com/how-to-create-a-local-wordpress-environment/,False,Free,4306,163,12,Beginner Level,31 mins,2016-02-07T18:58:40Z,Web Development,Create Local Wordpress Environment
394832,Fun and creative web engineering with Python and Web2py,https://www.udemy.com/web-engineering-with-python-and-web2py/,False,Free,10917,319,25,All Levels,2 hours,2015-06-09T19:51:50Z,Web Development,Fun creative web engineering Python Web2py
384318,WordPress for Beginners - Build Your First Website in 2017,https://www.udemy.com/from-novice-to-ninja-the-complete-wordpress-training-course/,True,100,1701,125,88,Beginner Level,7 hours,2015-06-23T20:16:55Z,Web Development,WordPress Beginners  Build Website 2017
294408,Learn to Make an Animated Image Gallery using HTML5,https://www.udemy.com/learn-to-make-an-animated-image-gallery-using-html5/,False,Free,11080,165,7,Beginner Level,1 hour,2014-11-20T11:37:05Z,Web Development,Learn Animated Image Gallery HTML5
564268,Projects in Foundation Framework - Learn By Building 10 Apps,https://www.udemy.com/foundation-framework-course/,True,50,636,33,54,All Levels,10 hours,2015-07-27T20:56:27Z,Web Development,Projects Foundation Framework  Learn Building 10 Apps
368786,Drupal for Beginners,https://www.udemy.com/getting-started-with-drupal-for-total-beginners/,True,30,1478,18,83,Beginner Level,5 hours,2015-01-26T06:54:58Z,Web Development,Drupal Beginners
1036170,Laravel : CRUD Application Using AJAX In Laravel 5.3,https://www.udemy.com/laravel-53-crud-application-with-ajax/,True,20,362,19,8,Intermediate Level,1 hour,2017-01-09T16:52:33Z,Web Development,Laravel  CRUD Application AJAX Laravel 53
311538,Foundations of Front-End Web Development,https://www.udemy.com/foundations-of-front-end-development/,False,Free,8337,300,129,Beginner Level,20.5 hours,2014-12-12T21:47:15Z,Web Development,Foundations FrontEnd Web Development
825752,Angular 2 - Superheroic Framework,https://www.udemy.com/marutiangular2/,True,20,702,21,30,Beginner Level,3 hours,2016-05-04T16:35:07Z,Web Development,Angular 2  Superheroic Framework
56513,Social Network Web Development,https://www.udemy.com/how-to-create-a-social-network-site-from-scratch/,True,200,2698,29,57,All Levels,8 hours,2013-09-03T06:29:24Z,Web Development,Social Network Web Development
921560,For Free - Deploy Quickly Spring Boot on Heroku With MySQL,https://www.udemy.com/learn-quickly-deploying-spring-boot-app-on-heroku-with-mysql/,True,95,177,19,10,All Levels,1 hour,2016-08-06T07:33:17Z,Web Development,Free  Deploy Quickly Spring Boot Heroku MySQL
366608,Building Web Applications with Spring MVC,https://www.udemy.com/building-web-applications-with-spring-mvc/,True,85,714,48,28,All Levels,3 hours,2014-12-09T13:34:19Z,Web Development,Building Web Applications Spring MVC
527834,"HTML5, CSS3 & Bootstrap - How to Create a Responsive Website",https://www.udemy.com/html5-css3-bootstrap-how-to-create-a-responsive-website/,True,20,1062,20,32,All Levels,3.5 hours,2015-07-31T23:56:22Z,Web Development,HTML5 CSS3  Bootstrap  Create Responsive Website
287010,HTML & CSS - Learn to build sleek websites ,https://www.udemy.com/html-css-learn-to-build-sleek-websites/,True,55,1552,14,44,All Levels,3.5 hours,2014-10-21T03:35:47Z,Web Development,HTML  CSS  Learn build sleek websites
1019918,Master Angular 2 - The No Nonsense Course,https://www.udemy.com/angular-2-tutorial/,True,25,102,27,36,Beginner Level,2.5 hours,2016-11-24T04:06:21Z,Web Development,Master Angular 2  Nonsense Course
442580,Master ASP . NET 4 from scratch,https://www.udemy.com/masteraspnet/,True,50,613,135,116,All Levels,16 hours,2015-08-18T20:58:37Z,Web Development,Master ASP  NET 4 scratch
388286,CoffeeScript: The Good Parts—Write Better javaScript,https://www.udemy.com/coffeescript/,True,50,2152,19,15,Beginner Level,2.5 hours,2015-01-13T04:50:51Z,Web Development,CoffeeScript Good PartsWrite Better javaScript
368679,Mastering Magento,https://www.udemy.com/mastering-magento/,True,85,1063,101,40,All Levels,3.5 hours,2014-12-15T07:05:38Z,Web Development,Mastering Magento
909836,Ultimate JavaScript Strings,https://www.udemy.com/js-strings/,False,Free,3142,117,20,Beginner Level,37 mins,2016-07-29T12:53:13Z,Web Development,Ultimate JavaScript Strings
328960,Your Own Site in 45 Min: The Complete Wordpress Course,https://www.udemy.com/wordpress-sites/,True,120,1566,29,36,All Levels,4 hours,2015-04-20T22:15:17Z,Web Development,Site 45 Min Complete Wordpress Course
407796,Redirect Your Visitors By Country Easily -Wordpress Tutorial,https://www.udemy.com/redirect-your-visitors-by-country-easily-wordpress-tutorial/,True,20,2306,3,24,Beginner Level,1 hour,2015-02-05T18:04:53Z,Web Development,Redirect Visitors Country Easily Wordpress Tutorial
637840,Learn Knockout JS Framework from GroundUp,https://www.udemy.com/learn-knockout-js-framework-from-groundup/,True,40,633,104,31,All Levels,5 hours,2015-10-15T17:04:20Z,Web Development,Learn Knockout JS Framework GroundUp
954948,Build Responsive Websites  in an Hour using Portalfin,https://www.udemy.com/build-website/,False,Free,2859,42,17,All Levels,44 mins,2016-09-25T17:45:52Z,Web Development,Build Responsive Websites Hour Portalfin
806536,Master Riot: Learn Riot.js from Scratch,https://www.udemy.com/master-riot/,True,125,299,75,34,Intermediate Level,3.5 hours,2016-07-14T16:57:24Z,Web Development,Master Riot Learn Riotjs Scratch
947204,Learn W3.CSS,https://www.udemy.com/learn-w3css/,True,50,1002,7,10,All Levels,34 mins,2016-09-01T17:18:52Z,Web Development,Learn W3CSS
468726,Learning Axure RP,https://www.udemy.com/learning-axure-rp/,True,75,631,103,65,All Levels,4.5 hours,2015-04-08T19:29:35Z,Web Development,Learning Axure RP
697798,"Complete guide to install Wordpress, PHP on Cloud,AWS or VPS",https://www.udemy.com/a-complete-guide-to-install-wordpress-php-on-cloud-server-aws-or-vps/,True,50,1386,17,28,All Levels,3 hours,2016-01-06T17:20:55Z,Web Development,Complete guide install Wordpress PHP CloudAWS VPS
30261,"Kids Coding -Introduction to HTML, CSS and JavaScript",https://www.udemy.com/kids-coding-introduction-to-html-css-and-javascript/,True,200,2355,143,215,Beginner Level,7 hours,2012-11-26T20:00:40Z,Web Development,Kids Coding Introduction HTML CSS JavaScript
730542,Introduction to Voice Design with Amazon's Alexa,https://www.udemy.com/amazonalexa/,False,Free,6742,1036,6,Beginner Level,41 mins,2016-01-18T00:18:08Z,Web Development,Introduction Voice Design Amazons Alexa
524248,How to Create a Social Network For a Niche-Related Community,https://www.udemy.com/how-to-create-a-social-network/,True,100,1853,34,39,All Levels,2 hours,2015-07-12T22:55:57Z,Web Development,Create Social Network NicheRelated Community
1037666,Webpack 1 & 2 - The Complete Guide,https://www.udemy.com/webpack-complete-guide/,True,40,252,46,79,All Levels,6.5 hours,2017-03-10T22:04:41Z,Web Development,Webpack 1  2  Complete Guide
726290,Star Rating Project AJAX with JSON response from PHP MySQL,https://www.udemy.com/star-rating-project-ajax-with-json-response-from-php-mysql/,True,120,1302,18,22,Beginner Level,1.5 hours,2016-01-13T17:02:38Z,Web Development,Star Rating Project AJAX JSON response PHP MySQL
602702,Wordpress for beginners :Build Websites Fast without Coding ,https://www.udemy.com/wordpress-create-websites-fast-wo-coding-and-make-money/,True,50,1658,72,68,All Levels,5 hours,2015-09-08T19:33:25Z,Web Development,Wordpress beginners Build Websites Fast Coding
309820,ASP.Net MVC Quick Start,https://www.udemy.com/aspnet-mvc-quick-start/,False,Free,15092,1234,65,Intermediate Level,5.5 hours,2016-08-23T15:59:10Z,Web Development,ASPNet MVC Quick Start
1163894,Build a Chatbot integrated Website using Bootstrap 4,https://www.udemy.com/build-a-chatbot-integrated-website-using-bootstrap-4/,True,50,165,13,28,All Levels,3 hours,2017-04-28T16:54:20Z,Web Development,Build Chatbot integrated Website Bootstrap 4
320798,How To Create A WordPress Website Without Paying A Developer,https://www.udemy.com/wordpress-website-in-under-one-hour/,True,20,4333,16,17,Beginner Level,1 hour,2014-10-20T11:53:12Z,Web Development,Create WordPress Website Paying Developer
611688,PSD to Bootstrap 3 for Beginners using HTML & CSS,https://www.udemy.com/psd-to-bootstrap/,True,20,976,93,46,Beginner Level,2.5 hours,2015-11-03T21:03:34Z,Web Development,PSD Bootstrap 3 Beginners HTML  CSS
495958,Build Advanced Responsive Websites with Foundation 6 & SASS,https://www.udemy.com/foundation-5-sass-learn-by-building-a-complete-website/,True,200,1276,245,271,All Levels,22.5 hours,2015-07-08T22:31:50Z,Web Development,Build Advanced Responsive Websites Foundation 6  SASS
652376,Learn Essential Javascript Fundamentals - Lite,https://www.udemy.com/learn-essential-javascript-fundamentals-lite/,True,20,1476,27,8,All Levels,39 mins,2016-01-04T18:17:31Z,Web Development,Learn Essential Javascript Fundamentals  Lite
846210,Learn HTML in 2 hours!,https://www.udemy.com/learn-html5-in-2-hours/,False,Free,5351,235,13,Beginner Level,1.5 hours,2016-05-17T19:11:43Z,Web Development,Learn HTML 2 hours
313484,Laravel 4 try and enjoy php coding,https://www.udemy.com/laravel-4-try-and-enjoy-php-coding/,True,20,2402,26,23,Beginner Level,2 hours,2014-10-20T10:48:09Z,Web Development,Laravel 4 try enjoy php coding
883706,Wordpress Beginner Tutorial: Build Your First Website,https://www.udemy.com/wordpress-beginner-tutorial-build-your-first-website/,False,Free,6402,104,23,Beginner Level,1.5 hours,2016-06-21T03:29:46Z,Web Development,Wordpress Beginner Tutorial Build Website
1039596,Build Complex Express Sites with Redis and Socket IO,https://www.udemy.com/build-complex-express-sites-with-redis-and-socket-io/,True,125,223,26,27,Intermediate Level,3.5 hours,2016-12-22T00:14:13Z,Web Development,Build Complex Express Sites Redis Socket IO
826366,Building a ASP.NET MVC 5 Membership Website,https://www.udemy.com/building-a-mvc-5-membership-website/,True,95,654,86,239,Intermediate Level,25.5 hours,2016-06-26T21:15:57Z,Web Development,Building ASPNET MVC 5 Membership Website
488220,Drupal Views: Introduction to Enhancing Your Drupal Website,https://www.udemy.com/drupalviews/,True,105,1262,36,40,Beginner Level,2.5 hours,2015-05-07T19:49:34Z,Web Development,Drupal Views Introduction Enhancing Drupal Website
1012040,Bootstrap Bootcamp - Responsive web development- 8 projects,https://www.udemy.com/bootstrap-bootcamp-with-projects/,True,100,253,34,45,All Levels,7 hours,2016-12-12T00:23:57Z,Web Development,Bootstrap Bootcamp  Responsive web development 8 projects
669346,Self Advertise Using PowerPoint Twitter and Facebook on ios,https://www.udemy.com/the-basic-roadmap-to-power-point-advertising-for-mac/,True,20,1780,15,6,Beginner Level,36 mins,2015-11-17T00:55:11Z,Web Development,Self Advertise PowerPoint Twitter Facebook ios
123566,Learning Bootstrap 3 - Tutorial From Infinite Skills,https://www.udemy.com/bootstrap-3/,True,50,1266,90,50,All Levels,3 hours,2013-11-21T23:53:03Z,Web Development,Learning Bootstrap 3  Tutorial Infinite Skills
628876,Practical Web Development: Make Websites Quickly And Easily,https://www.udemy.com/make-beautiful-websites-in-a-few-hours/,True,20,2389,7,20,All Levels,2 hours,2015-11-29T23:31:46Z,Web Development,Practical Web Development Websites Quickly Easily
378924,"Learn animation using CSS3, Javascript and HTML5",https://www.udemy.com/animating-css-javascript/,True,40,1468,54,18,All Levels,2.5 hours,2015-03-24T18:43:38Z,Web Development,Learn animation CSS3 Javascript HTML5
869448,Creating Interactive HTML5 Video,https://www.udemy.com/creating-interactive-html5-video/,True,25,838,13,23,Intermediate Level,2 hours,2016-06-06T15:24:53Z,Web Development,Creating Interactive HTML5 Video
1207382,Optimizing Wordpress for More Speed and Revenue,https://www.udemy.com/optimizing-wordpress-for-more-speed-and-revenue/,False,Free,2649,16,7,Intermediate Level,35 mins,2017-06-12T22:56:09Z,Web Development,Optimizing Wordpress Speed Revenue
628430,JavaScript project Learn to create a memory Game and more,https://www.udemy.com/javascript-project-learn-to-create-a-memory-game-and-more/,True,95,6000,21,25,Beginner Level,1.5 hours,2015-10-02T17:26:20Z,Web Development,JavaScript project Learn create memory Game
882128,The Complete JavaScript Bootcamp,https://www.udemy.com/the-complete-javascript-bootcamp/,True,195,1839,91,47,All Levels,5 hours,2016-06-20T16:56:06Z,Web Development,Complete JavaScript Bootcamp
149042,JavaScript for Absolute Beginners,https://www.udemy.com/javascript-for-absolute-beginners/,True,20,10689,394,17,Beginner Level,2 hours,2014-01-21T03:56:12Z,Web Development,JavaScript Absolute Beginners
513958,Complete JavaScript Course for Beginners with Easy Examples,https://www.udemy.com/javascript-for-dummies-and-newbies/,True,200,7449,91,32,All Levels,4 hours,2015-06-08T00:39:47Z,Web Development,Complete JavaScript Course Beginners Easy Examples
769390,Angular 2 Master Class with Alejandro Rangel,https://www.udemy.com/angular-2-master-class-with-alejandro-rangel/,True,30,4157,206,80,All Levels,9.5 hours,2016-03-01T00:07:14Z,Web Development,Angular 2 Master Class Alejandro Rangel
830834,Quick learning jQuery web development,https://www.udemy.com/quick-learning-jquery-web-development/,True,150,3388,67,39,Intermediate Level,3 hours,2016-04-25T17:04:36Z,Web Development,Quick learning jQuery web development
1203040,Google Blogger Course,https://www.udemy.com/free-blogger-course/,True,60,1343,11,22,Intermediate Level,3.5 hours,2017-05-05T16:32:38Z,Web Development,Google Blogger Course
564366,"Ajax in JavaScript and JQuery, with PHP - Creating Chat App",https://www.udemy.com/ajax-in-javascript-and-jquery-with-php/,True,200,3399,85,15,All Levels,1.5 hours,2015-07-27T20:23:28Z,Web Development,Ajax JavaScript JQuery PHP  Creating Chat App
1124280,PHP Tutorial: Learn PHP Basic Programming for Beginners,https://www.udemy.com/php-tutorial-beginners/,True,20,2510,21,23,Beginner Level,1.5 hours,2017-03-08T19:04:55Z,Web Development,PHP Tutorial Learn PHP Basic Programming Beginners
1135712,Mastering Modern Web Development Using React,https://www.udemy.com/mastering-modern-web-development-using-react/,True,195,1537,8,29,All Levels,2.5 hours,2017-03-13T21:46:44Z,Web Development,Mastering Modern Web Development React
823996,"Full Stack JavaScript: Learn Backbone.js, Node.js & MongoDB",https://www.udemy.com/fullstack-javascript/,True,50,6134,93,15,Beginner Level,2 hours,2016-04-17T20:13:31Z,Web Development,Stack JavaScript Learn Backbonejs Nodejs  MongoDB
260756,The Essential Web Developer Course - Build 12 Websites,https://www.udemy.com/the-essential-web-developer-course/,True,200,9355,390,177,All Levels,16.5 hours,2015-11-02T17:41:42Z,Web Development,Essential Web Developer Course  Build 12 Websites
533416,Build Powerful Websites & Blogs using WordPress - No Coding,https://www.udemy.com/powerful-websites-blogs-using-wordpress-no-coding/,True,20,1024,14,26,Beginner Level,3 hours,2016-04-04T17:54:52Z,Web Development,Build Powerful Websites  Blogs WordPress  Coding
672090,Learn to Build Web Apps using UnderscoreJS : Code Like a Pro,https://www.udemy.com/learn-to-build-web-apps-using-underscorejs-code-like-a-pro/,True,40,325,37,27,All Levels,3.5 hours,2015-11-18T17:58:36Z,Web Development,Learn Build Web Apps UnderscoreJS  Code Like Pro
873844,Building Web Apps Using Flask and Neo4j,https://www.udemy.com/building-web-apps-using-flask-and-neo4j/,True,50,166,21,37,All Levels,2.5 hours,2016-06-10T17:41:39Z,Web Development,Building Web Apps Flask Neo4j
628356,Learn Web Animation the Easy Way: An Intro to SVG and GSAP,https://www.udemy.com/learn-web-animation-with-svg-and-gsap/,True,50,203,33,15,All Levels,3 hours,2015-10-02T17:23:24Z,Web Development,Learn Web Animation Easy Way Intro SVG GSAP
362360,Build Your Own Membership Website With Joomla,https://www.udemy.com/build-your-own-membership-website-with-joomla/,True,95,1134,9,24,All Levels,1.5 hours,2014-12-03T17:10:58Z,Web Development,Build Membership Website Joomla
961508,Learn Spring Security 4 Basics - Hands On,https://www.udemy.com/learn-spring-security-4-basics-hands-on/,True,95,216,28,16,Beginner Level,2 hours,2016-09-19T14:44:43Z,Web Development,Learn Spring Security 4 Basics  Hands
1250934,Display and analyze GIS data on the web with Leaflet.js,https://www.udemy.com/display-and-analyze-gis-data-on-the-web/,True,100,25,4,66,Intermediate Level,12.5 hours,2017-06-15T21:17:43Z,Web Development,Display analyze GIS data web Leafletjs
58653,How to Build a CMS with PHP,https://www.udemy.com/make-a-cms/,True,50,1096,33,10,Beginner Level,1 hour,2013-06-07T01:50:46Z,Web Development,Build CMS PHP
152244,Responsive Web Design with HTML5 and CSS3 - Introduction,https://www.udemy.com/responsive-web-design-with-html5-and-css3-introduction/,True,35,770,65,84,Beginner Level,8 hours,2014-01-28T00:45:04Z,Web Development,Responsive Web Design HTML5 CSS3  Introduction
591116,Master Typescript : Learn Typescript from scratch,https://www.udemy.com/master-typescript/,True,95,424,45,60,All Levels,3.5 hours,2015-10-16T20:21:09Z,Web Development,Master Typescript  Learn Typescript scratch
969170,XSD :basics for beginners,https://www.udemy.com/xsd-basics-for-beginners/,True,35,755,0,7,All Levels,42 mins,2016-09-27T18:01:26Z,Web Development,XSD basics beginners
572270,Angularjs-WebApi2-EFCodeFirst Web App On 3-Tier Architecture,https://www.udemy.com/angularjs-webapi2-efcodefirst-web-app-on-3-tier-architecture/,True,60,652,48,46,Intermediate Level,6.5 hours,2017-01-16T21:52:59Z,Web Development,AngularjsWebApi2EFCodeFirst Web App 3Tier Architecture
653754,Css Positioning For Absolute Beginners: A Basic Introduction,https://www.udemy.com/learn-how-css-positioning-works-a/,True,65,4797,97,11,Beginner Level,1 hour,2015-10-30T21:14:58Z,Web Development,Css Positioning Absolute Beginners Basic Introduction
1034636,Creating User Authentication System in CodeIgniter,https://www.udemy.com/codeigniter-user-authentication-system/,True,200,2783,9,21,All Levels,1.5 hours,2016-12-22T12:44:26Z,Web Development,Creating User Authentication System CodeIgniter
169144,How to easily Manage your WordPress Website,https://www.udemy.com/manage-wordpress-website/,True,20,8462,50,21,Beginner Level,2 hours,2014-02-20T17:28:42Z,Web Development,easily Manage WordPress Website
507992,Wordpress For Beginners: Create a Professional Website,https://www.udemy.com/learn-how-to-create-a-website-with-wordpress/,True,200,5129,183,35,Beginner Level,1.5 hours,2015-06-07T18:57:30Z,Web Development,Wordpress Beginners Create Professional Website
554570,"Building a Portfolio in 90 minutes ( HTML, CSS, Js ) ",https://www.udemy.com/build-a-portfolio-website-in-90-minutes-html-css-js/,True,20,5272,111,24,All Levels,2 hours,2015-07-28T18:09:41Z,Web Development,Building Portfolio 90 minutes  HTML CSS Js 
284076,Automate Web Development With Gulp JS,https://www.udemy.com/learn-gulp/,True,20,2784,425,29,All Levels,3.5 hours,2014-08-23T20:11:57Z,Web Development,Automate Web Development Gulp JS
1031626,Bootstrap 4 Responsive Web Design and Development,https://www.udemy.com/bootstrap-4-responsive-web-design-and-development/,True,20,3086,17,73,Beginner Level,7.5 hours,2017-06-20T16:24:37Z,Web Development,Bootstrap 4 Responsive Web Design Development
399640,Intro To HTML & CSS: Web Development For Beginners,https://www.udemy.com/intro-to-html-and-css-basics/,True,20,6008,203,35,Beginner Level,4 hours,2015-01-24T18:32:40Z,Web Development,Intro HTML  CSS Web Development Beginners
50522,Become Exceptional in HTML and HTML5,https://www.udemy.com/become-exceptional-in-html-html5/,True,20,16486,86,34,All Levels,6.5 hours,2014-03-21T08:58:42Z,Web Development,Exceptional HTML HTML5
800148,Become a Rockstar Web Developer - Learn By Coding,https://www.udemy.com/become-rockstar-php-developer/,True,200,2076,125,56,All Levels,11 hours,2016-03-22T16:51:16Z,Web Development,Rockstar Web Developer  Learn Coding
976854,Spring 4 Mastercourse: Covers Annotation & XML Configuration,https://www.udemy.com/java-spring-framework/,True,200,1353,53,320,Intermediate Level,23.5 hours,2016-11-01T22:08:04Z,Web Development,Spring 4 Mastercourse Covers Annotation  XML Configuration
529028,WordPress Plugin Development for 2017 - Build 14 Plugins,https://www.udemy.com/advanced-wordpress-development-take-control-of-the-back-end/,True,50,3770,108,72,All Levels,7 hours,2015-08-11T20:52:21Z,Web Development,WordPress Plugin Development 2017  Build 14 Plugins
563880,Single Page Application of MVC 5 Using AngularJS,https://www.udemy.com/maruti-spa-angularjs/,True,20,722,53,18,Intermediate Level,1.5 hours,2015-08-16T18:37:02Z,Web Development,Single Page Application MVC 5 AngularJS
288258,"Learn to Code in HTML5, CSS3, and JavaScript",https://www.udemy.com/learn-to-code-in-html5-css3-and-javascript/,True,20,1404,7,17,Beginner Level,2.5 hours,2014-11-13T20:52:11Z,Web Development,Learn Code HTML5 CSS3 JavaScript
137650,Web Application Development - Learn by Building 3 Web Apps,https://www.udemy.com/build-3-web-applications-in-90-minutes/,True,30,1688,16,29,Beginner Level,1.5 hours,2014-06-23T08:06:43Z,Web Development,Web Application Development  Learn Building 3 Web Apps
858762,Rails Ecommerce App with HTML Template from Themeforest,https://www.udemy.com/rails-ecommerce-app-with-html-template-from-themeforest/,True,25,214,34,24,Intermediate Level,2 hours,2016-05-27T18:13:20Z,Web Development,Rails Ecommerce App HTML Template Themeforest
113888,Writing CSS with {LESS} - Tutorial From Infinite Skills,https://www.udemy.com/writing-css-with-less-tutorial-from-infinite-skills/,True,50,788,21,25,All Levels,2 hours,2013-11-01T18:13:28Z,Web Development,Writing CSS LESS  Tutorial Infinite Skills
